2012,KFA&SUP2,null,Galax Hof,DDR4,4000,16.00000
2668,MUSHKIN,Mushkin Blackline,DDR3,2000,8.00000
2673,MUSHKIN,Mushkin Blackline,DDR3,2000,12.00000
2676,MUSHKIN,Mushkin Blackline,DDR3,2000,16.00000
2669,MUSHKIN,Mushkin Blackline,DDR3,2133,8.00000
2677,MUSHKIN,Mushkin Blackline,DDR3,2133,16.00000
2682,MUSHKIN,Mushkin Blackline,DDR3,2133,32.00000
2670,MUSHKIN,Mushkin Blackline,DDR3,2400,8.00000
2678,MUSHKIN,Mushkin Blackline,DDR3,2400,16.00000
2683,MUSHKIN,Mushkin Blackline,DDR3,2400,32.00000
2671,MUSHKIN,Mushkin Blackline,DDR3,2666,8.00000
2679,MUSHKIN,Mushkin Blackline,DDR3,2666,16.00000
2684,MUSHKIN,Mushkin Blackline,DDR4,2133,4.00000
2687,MUSHKIN,Mushkin Blackline,DDR4,2133,8.00000
2690,MUSHKIN,Mushkin Blackline,DDR4,2133,16.00000
2693,MUSHKIN,Mushkin Blackline,DDR4,2133,32.00000
2685,MUSHKIN,Mushkin Blackline,DDR4,2400,4.00000
2688,MUSHKIN,Mushkin Blackline,DDR4,2400,8.00000
2691,MUSHKIN,Mushkin Blackline,DDR4,2400,16.00000
2694,MUSHKIN,Mushkin Blackline,DDR4,2400,32.00000
2686,MUSHKIN,Mushkin Blackline,DDR4,2800,4.00000
2689,MUSHKIN,Mushkin Blackline,DDR4,2800,8.00000
2692,MUSHKIN,Mushkin Blackline,DDR4,2800,16.00000
2695,MUSHKIN,Mushkin Blackline,DDR4,2800,32.00000
2696,MUSHKIN,Mushkin Blackline Frostbyte,DDR3,1600,4.00000
2697,MUSHKIN,Mushkin Blackline Frostbyte,DDR3,1600,8.00000
2698,MUSHKIN,Mushkin Blackline Frostbyte,DDR3,1600,16.00000
2699,MUSHKIN,Mushkin Blackline Frostbyte,DDR3,1866,16.00000
2700,MUSHKIN,Mushkin Blackline Frostbyte,DDR3,2133,16.00000
2701,MUSHKIN,Mushkin Blackline Frostbyte,DDR4,2400,16.00000
2702,MUSHKIN,Mushkin Blackline Frostbyte G3,DDR3,1600,8.00000
2704,MUSHKIN,Mushkin Blackline Frostbyte G3,DDR3,1600,16.00000
2703,MUSHKIN,Mushkin Blackline Frostbyte G3,DDR3,2133,8.00000
2705,MUSHKIN,Mushkin Blackline Frostbyte G3,DDR3,2133,16.00000
2706,MUSHKIN,Mushkin Blackline Frostbyte G3,DDR3,2400,16.00000
2707,MUSHKIN,Mushkin Blackline Frostbyte G3,DDR4,2133,4.00000
2709,MUSHKIN,Mushkin Blackline Frostbyte G3,DDR4,2133,8.00000
2711,MUSHKIN,Mushkin Blackline Frostbyte G3,DDR4,2133,16.00000
2713,MUSHKIN,Mushkin Blackline Frostbyte G3,DDR4,2133,32.00000
2708,MUSHKIN,Mushkin Blackline Frostbyte G3,DDR4,2400,4.00000
2710,MUSHKIN,Mushkin Blackline Frostbyte G3,DDR4,2400,8.00000
2712,MUSHKIN,Mushkin Blackline Frostbyte G3,DDR4,2400,16.00000
2714,MUSHKIN,Mushkin Blackline Frostbyte G3,DDR4,2400,32.00000
2715,MUSHKIN,Mushkin Blackline Radioactive,DDR3,2666,8.00000
2716,MUSHKIN,Mushkin Blackline Radioactive,DDR3,2666,16.00000
2717,MUSHKIN,Mushkin Blackline Ridgeback,DDR3,2400,16.00000
2718,MUSHKIN,Mushkin Blackline Ridgeback,DDR4,2400,16.00000
2719,MUSHKIN,Mushkin Eco2,DDR3,1600,4.00000
2720,MUSHKIN,Mushkin Eco2,DDR3,1600,8.00000
2721,MUSHKIN,Mushkin Eco2,DDR3,1600,16.00000
2722,MUSHKIN,Mushkin Eco2,DDR3,1600,32.00000
2723,MUSHKIN,Mushkin Enhanced Apple,DDR3,1600,8.00000
2724,MUSHKIN,Mushkin Enhanced Blackline Frostbyte,DDR3,1600,8.00000
2725,MUSHKIN,Mushkin Enhanced Blackline Frostbyte,DDR3,2133,16.00000
2726,MUSHKIN,Mushkin Enhanced Blackline Frostbyte,DDR3L,1600,16.00000
2727,MUSHKIN,Mushkin Enhanced Blackline Frostbyte G3,DDR3,1600,4.00000
2729,MUSHKIN,Mushkin Enhanced Blackline Frostbyte G3,DDR3,1600,16.00000
2728,MUSHKIN,Mushkin Enhanced Blackline Frostbyte G3,DDR3,2133,8.00000
2730,MUSHKIN,Mushkin Enhanced Blackline Frostbyte G3,DDR3,2133,16.00000
2731,MUSHKIN,Mushkin Enhanced Blackline Frostbyte G3,DDR3,2400,16.00000
2732,MUSHKIN,Mushkin Enhanced Blackline Frostbyte G3,DDR4,2400,16.00000
2733,MUSHKIN,Mushkin Enhanced Blackline Frostbyte G3,DDR4,2400,32.00000
2734,MUSHKIN,Mushkin Enhanced Blackline Ridgeback,DDR3,1600,4.00000
2735,MUSHKIN,Mushkin Enhanced Blackline Ridgeback G2,DDR4,2400,16.00000
2736,MUSHKIN,Mushkin Enhanced Blackline Ridgeback G2,DDR4,2400,32.00000
2737,MUSHKIN,Mushkin Enhanced Essentials,DDR4,2400,16.00000
2738,MUSHKIN,Mushkin Enhanced Essentials,DDR4,2400,32.00000
2739,MUSHKIN,Mushkin Enhanced Fb-,DDR2,800,4.00000
2741,MUSHKIN,Mushkin Enhanced Proline,DDR2,667,4.00000
2740,MUSHKIN,Mushkin Enhanced Proline,DDR2,800,2.00000
2742,MUSHKIN,Mushkin Enhanced Proline,DDR2,800,4.00000
2743,MUSHKIN,Mushkin Enhanced Proline,DDR3,1333,4.00000
2744,MUSHKIN,Mushkin Enhanced Proline,DDR3,1333,8.00000
2745,MUSHKIN,Mushkin Enhanced Radioactive,DDR3,1600,8.00000
2746,MUSHKIN,Mushkin Enhanced Radioactive,DDR3,2400,16.00000
2747,MUSHKIN,Mushkin Enhanced Redline,DDR4,2666,16.00000
2748,MUSHKIN,Mushkin Enhanced Redline,DDR4,2800,16.00000
2749,MUSHKIN,Mushkin Enhanced Redline,DDR4,2800,32.00000
2750,MUSHKIN,Mushkin Enhanced Redline Frostbyte,DDR3,1600,6.00000
2751,MUSHKIN,Mushkin Enhanced Redline Frostbyte,DDR3,1600,8.00000
2752,MUSHKIN,Mushkin Enhanced Redline Frostbyte G3,DDR4,2666,16.00000
2756,MUSHKIN,Mushkin Enhanced Redline Frostbyte G3,DDR4,2666,32.00000
2753,MUSHKIN,Mushkin Enhanced Redline Frostbyte G3,DDR4,2800,16.00000
2757,MUSHKIN,Mushkin Enhanced Redline Frostbyte G3,DDR4,2800,32.00000
2754,MUSHKIN,Mushkin Enhanced Redline Frostbyte G3,DDR4,3000,16.00000
2758,MUSHKIN,Mushkin Enhanced Redline Frostbyte G3,DDR4,3000,32.00000
2755,MUSHKIN,Mushkin Enhanced Redline Frostbyte G3,DDR4,3200,16.00000
2759,MUSHKIN,Mushkin Enhanced Redline Ridgeback,DDR3,1600,8.00000
2761,MUSHKIN,Mushkin Enhanced Redline Ridgeback G2,DDR4,2666,16.00000
2765,MUSHKIN,Mushkin Enhanced Redline Ridgeback G2,DDR4,2666,32.00000
2762,MUSHKIN,Mushkin Enhanced Redline Ridgeback G2,DDR4,2800,16.00000
2766,MUSHKIN,Mushkin Enhanced Redline Ridgeback G2,DDR4,2800,32.00000
2760,MUSHKIN,Mushkin Enhanced Redline Ridgeback G2,DDR4,3000,8.00000
2763,MUSHKIN,Mushkin Enhanced Redline Ridgeback G2,DDR4,3000,16.00000
2764,MUSHKIN,Mushkin Enhanced Redline Ridgeback G2,DDR4,3200,16.00000
2767,MUSHKIN,Mushkin Enhanced Silverline,DDR4,2133,4.00000
2768,MUSHKIN,Mushkin Enhanced Silverline,DDR4,2133,8.00000
2769,MUSHKIN,Mushkin Enhanced Silverline,DDR4,2133,16.00000
2770,MUSHKIN,Mushkin Enhanced Silverline,DDR4,2133,32.00000
2771,MUSHKIN,Mushkin Enhanced Silverline Frostbyte,DDR3,1333,16.00000
2772,MUSHKIN,Mushkin Enhanced Silverline Stiletto,DDR,400,1.00000
2773,MUSHKIN,Mushkin Enhanced Silverline Stiletto,DDR,400,2.00000
2774,MUSHKIN,Mushkin Enhanced Silverline Stiletto,DDR2,667,2.00000
2776,MUSHKIN,Mushkin Enhanced Silverline Stiletto,DDR2,667,4.00000
2778,MUSHKIN,Mushkin Enhanced Silverline Stiletto,DDR2,667,8.00000
2775,MUSHKIN,Mushkin Enhanced Silverline Stiletto,DDR2,800,2.00000
2777,MUSHKIN,Mushkin Enhanced Silverline Stiletto,DDR2,800,4.00000
2779,MUSHKIN,Mushkin Enhanced Silverline Stiletto,DDR2,800,8.00000
2780,MUSHKIN,Mushkin Enhanced Silverline Stiletto,DDR3,1333,4.00000
2781,MUSHKIN,Mushkin Enhanced Silverline Stiletto,DDR3,1333,8.00000
2782,MUSHKIN,Mushkin Enhanced Silverline Stiletto,DDR3,1600,8.00000
2783,MUSHKIN,Mushkin Enhanced Stealth Stiletto,DDR3,1600,4.00000
2784,MUSHKIN,Mushkin Enhanced Stealth Stiletto,DDR3,1600,8.00000
2785,MUSHKIN,Mushkin Enhanced Stealth Stiletto,DDR3L,1600,4.00000
2786,MUSHKIN,Mushkin Enhanced Stealth Stiletto,DDR3L,1600,8.00000
2787,MUSHKIN,Mushkin Essentials,DDR,266,1.00000
2790,MUSHKIN,Mushkin Essentials,DDR,266,2.00000
2788,MUSHKIN,Mushkin Essentials,DDR,333,1.00000
2789,MUSHKIN,Mushkin Essentials,DDR,400,1.00000
2791,MUSHKIN,Mushkin Essentials,DDR,400,2.00000
2792,MUSHKIN,Mushkin Essentials,DDR2,533,1.00000
2793,MUSHKIN,Mushkin Essentials,DDR2,667,1.00000
2795,MUSHKIN,Mushkin Essentials,DDR2,667,2.00000
2797,MUSHKIN,Mushkin Essentials,DDR2,667,4.00000
2799,MUSHKIN,Mushkin Essentials,DDR2,667,8.00000
2794,MUSHKIN,Mushkin Essentials,DDR2,800,1.00000
2796,MUSHKIN,Mushkin Essentials,DDR2,800,2.00000
2798,MUSHKIN,Mushkin Essentials,DDR2,800,4.00000
2800,MUSHKIN,Mushkin Essentials,DDR2,800,8.00000
2801,MUSHKIN,Mushkin Essentials,DDR3,1066,2.00000
2804,MUSHKIN,Mushkin Essentials,DDR3,1066,4.00000
2808,MUSHKIN,Mushkin Essentials,DDR3,1066,8.00000
2813,MUSHKIN,Mushkin Essentials,DDR3,1066,16.00000
2802,MUSHKIN,Mushkin Essentials,DDR3,1333,2.00000
2805,MUSHKIN,Mushkin Essentials,DDR3,1333,4.00000
2809,MUSHKIN,Mushkin Essentials,DDR3,1333,8.00000
2812,MUSHKIN,Mushkin Essentials,DDR3,1333,12.00000
2814,MUSHKIN,Mushkin Essentials,DDR3,1333,16.00000
2817,MUSHKIN,Mushkin Essentials,DDR3,1333,24.00000
2818,MUSHKIN,Mushkin Essentials,DDR3,1333,32.00000
2803,MUSHKIN,Mushkin Essentials,DDR3,1600,2.00000
2806,MUSHKIN,Mushkin Essentials,DDR3,1600,4.00000
2810,MUSHKIN,Mushkin Essentials,DDR3,1600,8.00000
2815,MUSHKIN,Mushkin Essentials,DDR3,1600,16.00000
2819,MUSHKIN,Mushkin Essentials,DDR3,1600,32.00000
2807,MUSHKIN,Mushkin Essentials,DDR3,1866,4.00000
2811,MUSHKIN,Mushkin Essentials,DDR3,1866,8.00000
2816,MUSHKIN,Mushkin Essentials,DDR3,1866,16.00000
2820,MUSHKIN,Mushkin Essentials,DDR3,1866,32.00000
2821,MUSHKIN,Mushkin Essentials,DDR3L,1600,2.00000
2822,MUSHKIN,Mushkin Essentials,DDR3L,1600,4.00000
2823,MUSHKIN,Mushkin Essentials,DDR3L,1600,8.00000
2824,MUSHKIN,Mushkin Essentials,DDR3L,1600,16.00000
2826,MUSHKIN,Mushkin Essentials,DDR3L,1600,32.00000
2825,MUSHKIN,Mushkin Essentials,DDR3L,1866,16.00000
2827,MUSHKIN,Mushkin Essentials,DDR3L,1866,32.00000
2828,MUSHKIN,Mushkin Essentials,DDR4,2133,4.00000
2830,MUSHKIN,Mushkin Essentials,DDR4,2133,8.00000
2832,MUSHKIN,Mushkin Essentials,DDR4,2133,16.00000
2834,MUSHKIN,Mushkin Essentials,DDR4,2133,32.00000
2829,MUSHKIN,Mushkin Essentials,DDR4,2400,4.00000
2831,MUSHKIN,Mushkin Essentials,DDR4,2400,8.00000
2833,MUSHKIN,Mushkin Essentials,DDR4,2400,16.00000
2835,MUSHKIN,Mushkin Essentials,DDR4,2400,32.00000
2836,MUSHKIN,Mushkin Essentials,SDR,133,.25000
2837,MUSHKIN,Mushkin Iram,DDR3,1066,8.00000
2839,MUSHKIN,Mushkin Iram,DDR3,1066,16.00000
2842,MUSHKIN,Mushkin Iram,DDR3,1066,32.00000
2840,MUSHKIN,Mushkin Iram,DDR3,1333,16.00000
2843,MUSHKIN,Mushkin Iram,DDR3,1333,32.00000
2838,MUSHKIN,Mushkin Iram,DDR3,1600,8.00000
2841,MUSHKIN,Mushkin Iram,DDR3,1600,16.00000
2844,MUSHKIN,Mushkin Iram,DDR3,1600,32.00000
2845,MUSHKIN,Mushkin Iram,DDR3,1866,32.00000
2846,MUSHKIN,Mushkin Iram,DDR3L,1600,8.00000
2847,MUSHKIN,Mushkin Iram,DDR3L,1866,8.00000
2848,MUSHKIN,Mushkin Proline,DDR2,800,2.00000
2851,MUSHKIN,Mushkin Proline,DDR3,1066,8.00000
2856,MUSHKIN,Mushkin Proline,DDR3,1066,16.00000
2860,MUSHKIN,Mushkin Proline,DDR3,1066,32.00000
2849,MUSHKIN,Mushkin Proline,DDR3,1333,4.00000
2852,MUSHKIN,Mushkin Proline,DDR3,1333,8.00000
2855,MUSHKIN,Mushkin Proline,DDR3,1333,12.00000
2857,MUSHKIN,Mushkin Proline,DDR3,1333,16.00000
2861,MUSHKIN,Mushkin Proline,DDR3,1333,32.00000
2853,MUSHKIN,Mushkin Proline,DDR3,1600,8.00000
2858,MUSHKIN,Mushkin Proline,DDR3,1600,16.00000
2850,MUSHKIN,Mushkin Proline,DDR3,1866,4.00000
2854,MUSHKIN,Mushkin Proline,DDR3,1866,8.00000
2859,MUSHKIN,Mushkin Proline,DDR3,1866,16.00000
2862,MUSHKIN,Mushkin Proline,DDR3,1866,32.00000
2863,MUSHKIN,Mushkin Proline,DDR3,1866,64.00000
2865,MUSHKIN,Mushkin Proline,DDR4,1600,32.00000
2864,MUSHKIN,Mushkin Proline,DDR4,2133,16.00000
2866,MUSHKIN,Mushkin Radioactive,DDR3,1600,4.00000
2867,MUSHKIN,Mushkin Radioactive,DDR3,1600,6.00000
2868,MUSHKIN,Mushkin Radioactive,DDR3,1600,8.00000
2869,MUSHKIN,Mushkin Radioactive,DDR3,1600,12.00000
2870,MUSHKIN,Mushkin Radioactive Frostbyte,DDR3,1600,8.00000
2871,MUSHKIN,Mushkin Radioactive Frostbyte,DDR3,2400,16.00000
2872,MUSHKIN,Mushkin Redline,DDR3,1600,4.00000
2873,MUSHKIN,Mushkin Redline,DDR3,1600,6.00000
2874,MUSHKIN,Mushkin Redline,DDR3,1600,8.00000
2878,MUSHKIN,Mushkin Redline,DDR3,1600,12.00000
2880,MUSHKIN,Mushkin Redline,DDR3,1600,16.00000
2884,MUSHKIN,Mushkin Redline,DDR3,1600,32.00000
2875,MUSHKIN,Mushkin Redline,DDR3,1866,8.00000
2879,MUSHKIN,Mushkin Redline,DDR3,1866,12.00000
2881,MUSHKIN,Mushkin Redline,DDR3,1866,16.00000
2885,MUSHKIN,Mushkin Redline,DDR3,1866,32.00000
2876,MUSHKIN,Mushkin Redline,DDR3,2133,8.00000
2882,MUSHKIN,Mushkin Redline,DDR3,2133,16.00000
2886,MUSHKIN,Mushkin Redline,DDR3,2133,32.00000
2877,MUSHKIN,Mushkin Redline,DDR3,2400,8.00000
2883,MUSHKIN,Mushkin Redline,DDR3,2400,16.00000
2887,MUSHKIN,Mushkin Redline,DDR3,2400,32.00000
2892,MUSHKIN,Mushkin Redline,DDR4,2400,8.00000
2897,MUSHKIN,Mushkin Redline,DDR4,2400,16.00000
2888,MUSHKIN,Mushkin Redline,DDR4,2666,4.00000
2893,MUSHKIN,Mushkin Redline,DDR4,2666,8.00000
2898,MUSHKIN,Mushkin Redline,DDR4,2666,16.00000
2902,MUSHKIN,Mushkin Redline,DDR4,2666,32.00000
2889,MUSHKIN,Mushkin Redline,DDR4,2800,4.00000
2894,MUSHKIN,Mushkin Redline,DDR4,2800,8.00000
2899,MUSHKIN,Mushkin Redline,DDR4,2800,16.00000
2903,MUSHKIN,Mushkin Redline,DDR4,2800,32.00000
2890,MUSHKIN,Mushkin Redline,DDR4,3000,4.00000
2895,MUSHKIN,Mushkin Redline,DDR4,3000,8.00000
2900,MUSHKIN,Mushkin Redline,DDR4,3000,16.00000
2904,MUSHKIN,Mushkin Redline,DDR4,3000,32.00000
2905,MUSHKIN,Mushkin Redline,DDR4,3000,64.00000
2891,MUSHKIN,Mushkin Redline,DDR4,3200,4.00000
2896,MUSHKIN,Mushkin Redline,DDR4,3200,8.00000
2901,MUSHKIN,Mushkin Redline,DDR4,3200,16.00000
2906,MUSHKIN,Mushkin Redline Frostbyte,DDR3,1866,8.00000
2907,MUSHKIN,Mushkin Redline Frostbyte G2,DDR4,2666,32.00000
2908,MUSHKIN,Mushkin Redline Frostbyte G3,DDR4,2666,16.00000
2911,MUSHKIN,Mushkin Redline Frostbyte G3,DDR4,2666,32.00000
2912,MUSHKIN,Mushkin Redline Frostbyte G3,DDR4,2800,32.00000
2909,MUSHKIN,Mushkin Redline Frostbyte G3,DDR4,3000,16.00000
2913,MUSHKIN,Mushkin Redline Frostbyte G3,DDR4,3000,32.00000
2910,MUSHKIN,Mushkin Redline Frostbyte G3,DDR4,3200,16.00000
2915,MUSHKIN,Mushkin Redline Ridgeback G2,DDR4,2666,16.00000
2917,MUSHKIN,Mushkin Redline Ridgeback G2,DDR4,2800,32.00000
2914,MUSHKIN,Mushkin Redline Ridgeback G2,DDR4,3000,8.00000
2918,MUSHKIN,Mushkin Redline Ridgeback G2,DDR4,3000,32.00000
2916,MUSHKIN,Mushkin Redline Ridgeback G2,DDR4,3200,16.00000
2919,MUSHKIN,Mushkin Ridgeback,DDR3,1600,4.00000
2920,MUSHKIN,Mushkin Ridgeback,DDR3,1600,6.00000
2921,MUSHKIN,Mushkin Ridgeback,DDR3,1600,8.00000
2922,MUSHKIN,Mushkin Ridgeback,DDR3,1600,12.00000
2923,MUSHKIN,Mushkin Ridgeback,DDR3,2000,12.00000
2926,MUSHKIN,Mushkin Silverline,DDR2,667,8.00000
2924,MUSHKIN,Mushkin Silverline,DDR2,800,2.00000
2925,MUSHKIN,Mushkin Silverline,DDR2,800,4.00000
2927,MUSHKIN,Mushkin Silverline,DDR2,800,8.00000
2928,MUSHKIN,Mushkin Silverline,DDR3,1333,2.00000
2929,MUSHKIN,Mushkin Silverline,DDR3,1333,4.00000
2931,MUSHKIN,Mushkin Silverline,DDR3,1333,6.00000
2933,MUSHKIN,Mushkin Silverline,DDR3,1333,8.00000
2935,MUSHKIN,Mushkin Silverline,DDR3,1333,12.00000
2937,MUSHKIN,Mushkin Silverline,DDR3,1333,16.00000
2939,MUSHKIN,Mushkin Silverline,DDR3,1333,24.00000
2940,MUSHKIN,Mushkin Silverline,DDR3,1333,32.00000
2930,MUSHKIN,Mushkin Silverline,DDR3,1600,4.00000
2932,MUSHKIN,Mushkin Silverline,DDR3,1600,6.00000
2934,MUSHKIN,Mushkin Silverline,DDR3,1600,8.00000
2936,MUSHKIN,Mushkin Silverline,DDR3,1600,12.00000
2938,MUSHKIN,Mushkin Silverline,DDR3,1600,16.00000
2941,MUSHKIN,Mushkin Silverline,DDR3,1600,32.00000
2942,MUSHKIN,Mushkin Silverline,DDR4,2133,16.00000
2943,MUSHKIN,Mushkin Silverline,DDR4,2133,32.00000
2944,MUSHKIN,Mushkin Silverline,DDR4,2133,64.00000
2945,MUSHKIN,Mushkin Silverline Stiletto,DDR2,667,2.00000
2947,MUSHKIN,Mushkin Silverline Stiletto,DDR2,667,4.00000
2949,MUSHKIN,Mushkin Silverline Stiletto,DDR2,667,8.00000
2946,MUSHKIN,Mushkin Silverline Stiletto,DDR2,800,2.00000
2948,MUSHKIN,Mushkin Silverline Stiletto,DDR2,800,4.00000
2950,MUSHKIN,Mushkin Silverline Stiletto,DDR2,800,8.00000
2951,MUSHKIN,Mushkin Silverline Stiletto,DDR3,1333,16.00000
2952,MUSHKIN,Mushkin Sp,DDR2,667,1.00000
2953,MUSHKIN,Mushkin Sp,DDR2,800,1.00000
2954,MUSHKIN,Mushkin Sp,DDR2,800,2.00000
2955,MUSHKIN,Mushkin Sp,DDR2,800,4.00000
2956,MUSHKIN,Mushkin Sp,DDR3,1066,4.00000
2957,MUSHKIN,Mushkin Sp,DDR3,1333,6.00000
2958,MUSHKIN,Mushkin Stealth,DDR3,1600,4.00000
2959,MUSHKIN,Mushkin Stealth,DDR3,1600,8.00000
2963,MUSHKIN,Mushkin Stealth,DDR3,1600,12.00000
2964,MUSHKIN,Mushkin Stealth,DDR3,1600,16.00000
2968,MUSHKIN,Mushkin Stealth,DDR3,1600,32.00000
2960,MUSHKIN,Mushkin Stealth,DDR3,2133,8.00000
2965,MUSHKIN,Mushkin Stealth,DDR3,2133,16.00000
2961,MUSHKIN,Mushkin Stealth,DDR3,2666,8.00000
2966,MUSHKIN,Mushkin Stealth,DDR3,2666,16.00000
2962,MUSHKIN,Mushkin Stealth,DDR3,2800,8.00000
2967,MUSHKIN,Mushkin Stealth,DDR3,2800,16.00000
2969,MUSHKIN,Mushkin Stealth Stiletto,DDR3,1600,4.00000
2971,MUSHKIN,Mushkin Stealth Stiletto,DDR3,1600,8.00000
2973,MUSHKIN,Mushkin Stealth Stiletto,DDR3,1600,16.00000
2970,MUSHKIN,Mushkin Stealth Stiletto,DDR3,2133,4.00000
2972,MUSHKIN,Mushkin Stealth Stiletto,DDR3,2133,8.00000
2974,MUSTANG,Mustang,DDR,400,.50000
2975,MUSTANG,Mustang,DDR,400,1.00000
